"id","national_number","pokemon","form","mark","shiny"
"lza:0942:standard:shiny","942","Maschiff","","LZA","1"
"lza:0943:standard:normal","943","Mabosstiff","","LZA","0"
"lza:0943:standard:shiny","943","Mabosstiff","","LZA","1"
"lza:0944:standard:normal","944","Shroodle","","LZA","0"
"lza:0944:standard:shiny","944","Shroodle","","LZA","1"
"lza:0945:standard:normal","945","Grafaiai","","LZA","0"
"lza:0945:standard:shiny","945","Grafaiai","","LZA","1"
"lza:0951:standard:normal","951","Capsakid","","LZA","0"
"lza:0951:standard:shiny","951","Capsakid","","LZA","1"
"lza:0952:standard:normal","952","Scovillain","","LZA","0"
"lza:0952:standard:shiny","952","Scovillain","","LZA","1"
"lza:0957:standard:normal","957","Tinkatink","","LZA","0"
"lza:0957:standard:shiny","957","Tinkatink","","LZA","1"
"lza:0958:standard:normal","958","Tinkatuff","","LZA","0"
"lza:0958:standard:shiny","958","Tinkatuff","","LZA","1"
"lza:0959:standard:normal","959","Tinkaton","","LZA","0"
"lza:0959:standard:shiny","959","Tinkaton","","LZA","1"
"lza:0967:standard:normal","967","Cyclizar","","LZA","0"
"lza:0967:standard:shiny","967","Cyclizar","","LZA","1"
"lza:0969:standard:normal","969","Glimmet","","LZA","0"
"lza:0969:standard:shiny","969","Glimmet","","LZA","1"
"lza:0970:standard:normal","970","Glimmora","","LZA","0"
"lza:0970:standard:shiny","970","Glimmora","","LZA","1"
"lza:0971:standard:normal","971","Greavard","","LZA","0"
"lza:0971:standard:shiny","971","Greavard","","LZA","1"
"lza:0972:standard:normal","972","Houndstone","","LZA","0"
"lza:0972:standard:shiny","972","Houndstone","","LZA","1"
"lza:0973:standard:normal","973","Flamigo","","LZA","0"
"lza:0973:standard:shiny","973","Flamigo","","LZA","1"
"lza:0977:standard:normal","977","Dondozo","","LZA","0"
"lza:0977:standard:shiny","977","Dondozo","","LZA","1"
"lza:0978:curly:normal","978","Tatsugiri","Curly","LZA","0"
"lza:0978:curly:shiny","978","Tatsugiri","Curly","LZA","1"
"lza:0978:droopy:normal","978","Tatsugiri","Droopy","LZA","0"
"lza:0978:droopy:shiny","978","Tatsugiri","Droopy","LZA","1"
"lza:0978:stretchy:normal","978","Tatsugiri","Stretchy","LZA","0"
"lza:0978:stretchy:shiny","978","Tatsugiri","Stretchy","LZA","1"
"lza:0979:standard:normal","979","Annihilape","","LZA","0"
"lza:0979:standard:shiny","979","Annihilape","","LZA","1"
"lza:0996:standard:normal","996","Frigibax","","LZA","0"
"lza:0996:standard:shiny","996","Frigibax","","LZA","1"
"lza:0997:standard:normal","997","Arctibax","","LZA","0"
"lza:0997:standard:shiny","997","Arctibax","","LZA","1"
"lza:0998:standard:normal","998","Baxcalibur","","LZA","0"
"lza:0998:standard:shiny","998","Baxcalibur","","LZA","1"
"lza:0999:chest-form:normal","999","Gimmighoul","Chest Form","LZA","0"
"lza:0999:chest-form:shiny","999","Gimmighoul","Chest Form","LZA","1"
"lza:0999:roaming-form:normal","999","Gimmighoul","Roaming Form","LZA","0"
"lza:0999:roaming-form:shiny","999","Gimmighoul","Roaming Form","LZA","1"
"lza:1000:standard:normal","1000","Gholdengo","","LZA","0"
"lza:1000:standard:shiny","1000","Gholdengo","","LZA","1"
"go:0001:standard:normal","1","Bulbasaur","","GO","0"
"go:0001:standard:shiny","1","Bulbasaur","","GO","1"
"go:0002:standard:normal","2","Ivysaur","","GO","0"
"go:0002:standard:shiny","2","Ivysaur","","GO","1"
"go:0003:standard:normal","3","Venusaur","","GO","0"
"go:0003:standard:shiny","3","Venusaur","","GO","1"
"go:0004:standard:normal","4","Charmander","","GO","0"
"go:0004:standard:shiny","4","Charmander","","GO","1"
"go:0005:standard:normal","5","Charmeleon","","GO","0"
"go:0005:standard:shiny","5","Charmeleon","","GO","1"
"go:0006:standard:normal","6","Charizard","","GO","0"
"go:0006:standard:shiny","6","Charizard","","GO","1"
"go:0007:standard:normal","7","Squirtle","","GO","0"
"go:0007:standard:shiny","7","Squirtle","","GO","1"
"go:0008:standard:normal","8","Wartortle","","GO","0"
"go:0008:standard:shiny","8","Wartortle","","GO","1"
"go:0009:standard:normal","9","Blastoise","","GO","0"
"go:0009:standard:shiny","9","Blastoise","","GO","1"
"go:0010:standard:normal","10","Caterpie","","GO","0"
"go:0010:standard:shiny","10","Caterpie","","GO","1"
"go:0011:standard:normal","11","Metapod","","GO","0"
"go:0011:standard:shiny","11","Metapod","","GO","1"
"go:0012:standard:normal","12","Butterfree","","GO","0"
"go:0012:standard:shiny","12","Butterfree","","GO","1"
"go:0013:standard:normal","13","Weedle","","GO","0"
"go:0013:standard:shiny","13","Weedle","","GO","1"
"go:0014:standard:normal","14","Kakuna","","GO","0"
"go:0014:standard:shiny","14","Kakuna","","GO","1"
"go:0015:standard:normal","15","Beedrill","","GO","0"
"go:0015:standard:shiny","15","Beedrill","","GO","1"
"go:0016:standard:normal","16","Pidgey","","GO","0"
"go:0016:standard:shiny","16","Pidgey","","GO","1"
"go:0017:standard:normal","17","Pidgeotto","","GO","0"
"go:0017:standard:shiny","17","Pidgeotto","","GO","1"
"go:0018:standard:normal","18","Pidgeot","","GO","0"
"go:0018:standard:shiny","18","Pidgeot","","GO","1"
"go:0019:standard:normal","19","Rattata","","GO","0"
"go:0019:standard:shiny","19","Rattata","","GO","1"
"go:0020:standard:normal","20","Raticate","","GO","0"
"go:0020:standard:shiny","20","Raticate","","GO","1"
"go:0021:standard:normal","21","Spearow","","GO","0"
"go:0021:standard:shiny","21","Spearow","","GO","1"
"go:0022:standard:normal","22","Fearow","","GO","0"
"go:0022:standard:shiny","22","Fearow","","GO","1"
"go:0023:standard:normal","23","Ekans","","GO","0"
"go:0023:standard:shiny","23","Ekans","","GO","1"
"go:0024:standard:normal","24","Arbok","","GO","0"
"go:0024:standard:shiny","24","Arbok","","GO","1"
"go:0025:standard:normal","25","Pikachu","","GO","0"
"go:0025:standard:shiny","25","Pikachu","","GO","1"
"go:0026:standard:normal","26","Raichu","","GO","0"
"go:0026:standard:shiny","26","Raichu","","GO","1"
"go:0027:standard:normal","27","Sandshrew","","GO","0"
"go:0027:standard:shiny","27","Sandshrew","","GO","1"
"go:0028:standard:normal","28","Sandslash","","GO","0"
"go:0028:standard:shiny","28","Sandslash","","GO","1"
"go:0029:standard:normal","29","Nidoran♀","","GO","0"
"go:0029:standard:shiny","29","Nidoran♀","","GO","1"
"go:0030:standard:normal","30","Nidorina","","GO","0"
"go:0030:standard:shiny","30","Nidorina","","GO","1"
"go:0031:standard:normal","31","Nidoqueen","","GO","0"
"go:0031:standard:shiny","31","Nidoqueen","","GO","1"
"go:0032:standard:normal","32","Nidoran♂","","GO","0"
"go:0032:standard:shiny","32","Nidoran♂","","GO","1"
"go:0033:standard:normal","33","Nidorino","","GO","0"
"go:0033:standard:shiny","33","Nidorino","","GO","1"
"go:0034:standard:normal","34","Nidoking","","GO","0"
"go:0034:standard:shiny","34","Nidoking","","GO","1"
"go:0035:standard:normal","35","Clefairy","","GO","0"
"go:0035:standard:shiny","35","Clefairy","","GO","1"
"go:0036:standard:normal","36","Clefable","","GO","0"
"go:0036:standard:shiny","36","Clefable","","GO","1"
"go:0037:standard:normal","37","Vulpix","","GO","0"
"go:0037:standard:shiny","37","Vulpix","","GO","1"
"go:0038:standard:normal","38","Ninetales","","GO","0"
"go:0038:standard:shiny","38","Ninetales","","GO","1"
"go:0039:standard:normal","39","Jigglypuff","","GO","0"
"go:0039:standard:shiny","39","Jigglypuff","","GO","1"
"go:0040:standard:normal","40","Wigglytuff","","GO","0"
"go:0040:standard:shiny","40","Wigglytuff","","GO","1"
"go:0041:standard:normal","41","Zubat","","GO","0"
"go:0041:standard:shiny","41","Zubat","","GO","1"
"go:0042:standard:normal","42","Golbat","","GO","0"
"go:0042:standard:shiny","42","Golbat","","GO","1"
"go:0043:standard:normal","43","Oddish","","GO","0"
"go:0043:standard:shiny","43","Oddish","","GO","1"
"go:0044:standard:normal","44","Gloom","","GO","0"
"go:0044:standard:shiny","44","Gloom","","GO","1"
"go:0045:standard:normal","45","Vileplume","","GO","0"
"go:0045:standard:shiny","45","Vileplume","","GO","1"
"go:0046:standard:normal","46","Paras","","GO","0"
"go:0046:standard:shiny","46","Paras","","GO","1"
"go:0047:standard:normal","47","Parasect","","GO","0"
"go:0047:standard:shiny","47","Parasect","","GO","1"
"go:0048:standard:normal","48","Venonat","","GO","0"
"go:0048:standard:shiny","48","Venonat","","GO","1"
"go:0049:standard:normal","49","Venomoth","","GO","0"
"go:0049:standard:shiny","49","Venomoth","","GO","1"
"go:0050:standard:normal","50","Diglett","","GO","0"
"go:0050:standard:shiny","50","Diglett","","GO","1"
"go:0051:standard:normal","51","Dugtrio","","GO","0"
"go:0051:standard:shiny","51","Dugtrio","","GO","1"
"go:0052:standard:normal","52","Meowth","","GO","0"
"go:0052:standard:shiny","52","Meowth","","GO","1"
"go:0053:standard:normal","53","Persian","","GO","0"
"go:0053:standard:shiny","53","Persian","","GO","1"
"go:0054:standard:normal","54","Psyduck","","GO","0"
"go:0054:standard:shiny","54","Psyduck","","GO","1"
"go:0055:standard:normal","55","Golduck","","GO","0"
"go:0055:standard:shiny","55","Golduck","","GO","1"
"go:0056:standard:normal","56","Mankey","","GO","0"
"go:0056:standard:shiny","56","Mankey","","GO","1"
"go:0057:standard:normal","57","Primeape","","GO","0"
"go:0057:standard:shiny","57","Primeape","","GO","1"
"go:0058:standard:normal","58","Growlithe","","GO","0"
"go:0058:standard:shiny","58","Growlithe","","GO","1"
"go:0059:standard:normal","59","Arcanine","","GO","0"
"go:0059:standard:shiny","59","Arcanine","","GO","1"
"go:0060:standard:normal","60","Poliwag","","GO","0"
"go:0060:standard:shiny","60","Poliwag","","GO","1"
"go:0061:standard:normal","61","Poliwhirl","","GO","0"
"go:0061:standard:shiny","61","Poliwhirl","","GO","1"
"go:0062:standard:normal","62","Poliwrath","","GO","0"
"go:0062:standard:shiny","62","Poliwrath","","GO","1"
"go:0063:standard:normal","63","Abra","","GO","0"
"go:0063:standard:shiny","63","Abra","","GO","1"
"go:0064:standard:normal","64","Kadabra","","GO","0"
"go:0064:standard:shiny","64","Kadabra","","GO","1"
"go:0065:standard:normal","65","Alakazam","","GO","0"
"go:0065:standard:shiny","65","Alakazam","","GO","1"
"go:0066:standard:normal","66","Machop","","GO","0"
"go:0066:standard:shiny","66","Machop","","GO","1"
"go:0067:standard:normal","67","Machoke","","GO","0"
"go:0067:standard:shiny","67","Machoke","","GO","1"
"go:0068:standard:normal","68","Machamp","","GO","0"
"go:0068:standard:shiny","68","Machamp","","GO","1"
"go:0069:standard:normal","69","Bellsprout","","GO","0"
"go:0069:standard:shiny","69","Bellsprout","","GO","1"
"go:0070:standard:normal","70","Weepinbell","","GO","0"
"go:0070:standard:shiny","70","Weepinbell","","GO","1"
"go:0071:standard:normal","71","Victreebel","","GO","0"
"go:0071:standard:shiny","71","Victreebel","","GO","1"
"go:0072:standard:normal","72","Tentacool","","GO","0"
"go:0072:standard:shiny","72","Tentacool","","GO","1"
"go:0073:standard:normal","73","Tentacruel","","GO","0"
"go:0073:standard:shiny","73","Tentacruel","","GO","1"
"go:0074:standard:normal","74","Geodude","","GO","0"
"go:0074:standard:shiny","74","Geodude","","GO","1"
"go:0075:standard:normal","75","Graveler","","GO","0"
"go:0075:standard:shiny","75","Graveler","","GO","1"
"go:0076:standard:normal","76","Golem","","GO","0"
"go:0076:standard:shiny","76","Golem","","GO","1"
"go:0077:standard:normal","77","Ponyta","","GO","0"
"go:0077:standard:shiny","77","Ponyta","","GO","1"
"go:0078:standard:normal","78","Rapidash","","GO","0"
"go:0078:standard:shiny","78","Rapidash","","GO","1"
"go:0079:standard:normal","79","Slowpoke","","GO","0"
"go:0079:standard:shiny","79","Slowpoke","","GO","1"
"go:0080:standard:normal","80","Slowbro","","GO","0"
"go:0080:standard:shiny","80","Slowbro","","GO","1"
"go:0081:standard:normal","81","Magnemite","","GO","0"
"go:0081:standard:shiny","81","Magnemite","","GO","1"
"go:0082:standard:normal","82","Magneton","","GO","0"
"go:0082:standard:shiny","82","Magneton","","GO","1"
"go:0083:standard:normal","83","Farfetch'd","","GO","0"
"go:0083:standard:shiny","83","Farfetch'd","","GO","1"
"go:0084:standard:normal","84","Doduo","","GO","0"
"go:0084:standard:shiny","84","Doduo","","GO","1"
"go:0085:standard:normal","85","Dodrio","","GO","0"
"go:0085:standard:shiny","85","Dodrio","","GO","1"
"go:0086:standard:normal","86","Seel","","GO","0"
"go:0086:standard:shiny","86","Seel","","GO","1"
"go:0087:standard:normal","87","Dewgong","","GO","0"
"go:0087:standard:shiny","87","Dewgong","","GO","1"
"go:0088:standard:normal","88","Grimer","","GO","0"
"go:0088:standard:shiny","88","Grimer","","GO","1"
"go:0089:standard:normal","89","Muk","","GO","0"
"go:0089:standard:shiny","89","Muk","","GO","1"
"go:0090:standard:normal","90","Shellder","","GO","0"
"go:0090:standard:shiny","90","Shellder","","GO","1"
"go:0091:standard:normal","91","Cloyster","","GO","0"
"go:0091:standard:shiny","91","Cloyster","","GO","1"
"go:0092:standard:normal","92","Gastly","","GO","0"
"go:0092:standard:shiny","92","Gastly","","GO","1"
"go:0093:standard:normal","93","Haunter","","GO","0"
"go:0093:standard:shiny","93","Haunter","","GO","1"
"go:0094:standard:normal","94","Gengar","","GO","0"
"go:0094:standard:shiny","94","Gengar","","GO","1"
"go:0095:standard:normal","95","Onix","","GO","0"
"go:0095:standard:shiny","95","Onix","","GO","1"
"go:0096:standard:normal","96","Drowzee","","GO","0"
"go:0096:standard:shiny","96","Drowzee","","GO","1"
"go:0097:standard:normal","97","Hypno","","GO","0"
"go:0097:standard:shiny","97","Hypno","","GO","1"
"go:0098:standard:normal","98","Krabby","","GO","0"
"go:0098:standard:shiny","98","Krabby","","GO","1"
"go:0099:standard:normal","99","Kingler","","GO","0"
"go:0099:standard:shiny","99","Kingler","","GO","1"
"go:0100:standard:normal","100","Voltorb","","GO","0"
"go:0100:standard:shiny","100","Voltorb","","GO","1"
"go:0101:standard:normal","101","Electrode","","GO","0"
"go:0101:standard:shiny","101","Electrode","","GO","1"
"go:0102:standard:normal","102","Exeggcute","","GO","0"
"go:0102:standard:shiny","102","Exeggcute","","GO","1"
"go:0103:standard:normal","103","Exeggutor","","GO","0"
"go:0103:standard:shiny","103","Exeggutor","","GO","1"
"go:0104:standard:normal","104","Cubone","","GO","0"
"go:0104:standard:shiny","104","Cubone","","GO","1"
"go:0105:standard:normal","105","Marowak","","GO","0"
"go:0105:standard:shiny","105","Marowak","","GO","1"
"go:0106:standard:normal","106","Hitmonlee","","GO","0"
"go:0106:standard:shiny","106","Hitmonlee","","GO","1"
"go:0107:standard:normal","107","Hitmonchan","","GO","0"
"go:0107:standard:shiny","107","Hitmonchan","","GO","1"
"go:0108:standard:normal","108","Lickitung","","GO","0"
"go:0108:standard:shiny","108","Lickitung","","GO","1"
"go:0109:standard:normal","109","Koffing","","GO","0"
"go:0109:standard:shiny","109","Koffing","","GO","1"
"go:0110:standard:normal","110","Weezing","","GO","0"
"go:0110:standard:shiny","110","Weezing","","GO","1"
"go:0111:standard:normal","111","Rhyhorn","","GO","0"
"go:0111:standard:shiny","111","Rhyhorn","","GO","1"
"go:0112:standard:normal","112","Rhydon","","GO","0"
"go:0112:standard:shiny","112","Rhydon","","GO","1"
"go:0113:standard:normal","113","Chansey","","GO","0"
"go:0113:standard:shiny","113","Chansey","","GO","1"
"go:0114:standard:normal","114","Tangela","","GO","0"
"go:0114:standard:shiny","114","Tangela","","GO","1"
"go:0115:standard:normal","115","Kangaskhan","","GO","0"
"go:0115:standard:shiny","115","Kangaskhan","","GO","1"
"go:0116:standard:normal","116","Horsea","","GO","0"
"go:0116:standard:shiny","116","Horsea","","GO","1"
"go:0117:standard:normal","117","Seadra","","GO","0"
"go:0117:standard:shiny","117","Seadra","","GO","1"
"go:0118:standard:normal","118","Goldeen","","GO","0"
"go:0118:standard:shiny","118","Goldeen","","GO","1"
"go:0119:standard:normal","119","Seaking","","GO","0"
"go:0119:standard:shiny","119","Seaking","","GO","1"
"go:0120:standard:normal","120","Staryu","","GO","0"
"go:0120:standard:shiny","120","Staryu","","GO","1"
"go:0121:standard:normal","121","Starmie","","GO","0"
"go:0121:standard:shiny","121","Starmie","","GO","1"
"go:0122:standard:normal","122","Mr. Mime","","GO","0"
"go:0122:standard:shiny","122","Mr. Mime","","GO","1"
"go:0123:standard:normal","123","Scyther","","GO","0"
"go:0123:standard:shiny","123","Scyther","","GO","1"
"go:0124:standard:normal","124","Jynx","","GO","0"
"go:0124:standard:shiny","124","Jynx","","GO","1"
"go:0125:standard:normal","125","Electabuzz","","GO","0"
"go:0125:standard:shiny","125","Electabuzz","","GO","1"
"go:0126:standard:normal","126","Magmar","","GO","0"
"go:0126:standard:shiny","126","Magmar","","GO","1"
"go:0127:standard:normal","127","Pinsir","","GO","0"
"go:0127:standard:shiny","127","Pinsir","","GO","1"
"go:0128:standard:normal","128","Tauros","","GO","0"
"go:0128:standard:shiny","128","Tauros","","GO","1"
"go:0129:standard:normal","129","Magikarp","","GO","0"
"go:0129:standard:shiny","129","Magikarp","","GO","1"
"go:0130:standard:normal","130","Gyarados","","GO","0"
"go:0130:standard:shiny","130","Gyarados","","GO","1"
"go:0131:standard:normal","131","Lapras","","GO","0"
"go:0131:standard:shiny","131","Lapras","","GO","1"
"go:0132:standard:normal","132","Ditto","","GO","0"
"go:0132:standard:shiny","132","Ditto","","GO","1"
"go:0133:standard:normal","133","Eevee","","GO","0"
"go:0133:standard:shiny","133","Eevee","","GO","1"
"go:0134:standard:normal","134","Vaporeon","","GO","0"
"go:0134:standard:shiny","134","Vaporeon","","GO","1"
"go:0135:standard:normal","135","Jolteon","","GO","0"
"go:0135:standard:shiny","135","Jolteon","","GO","1"
"go:0136:standard:normal","136","Flareon","","GO","0"
"go:0136:standard:shiny","136","Flareon","","GO","1"
"go:0137:standard:normal","137","Porygon","","GO","0"
"go:0137:standard:shiny","137","Porygon","","GO","1"
"go:0138:standard:normal","138","Omanyte","","GO","0"
"go:0138:standard:shiny","138","Omanyte","","GO","1"
"go:0139:standard:normal","139","Omastar","","GO","0"
"go:0139:standard:shiny","139","Omastar","","GO","1"
"go:0140:standard:normal","140","Kabuto","","GO","0"
"go:0140:standard:shiny","140","Kabuto","","GO","1"
"go:0141:standard:normal","141","Kabutops","","GO","0"
"go:0141:standard:shiny","141","Kabutops","","GO","1"
"go:0142:standard:normal","142","Aerodactyl","","GO","0"
"go:0142:standard:shiny","142","Aerodactyl","","GO","1"
"go:0143:standard:normal","143","Snorlax","","GO","0"
"go:0143:standard:shiny","143","Snorlax","","GO","1"
"go:0144:standard:normal","144","Articuno","","GO","0"
"go:0144:standard:shiny","144","Articuno","","GO","1"
"go:0145:standard:normal","145","Zapdos","","GO","0"
"go:0145:standard:shiny","145","Zapdos","","GO","1"
"go:0146:standard:normal","146","Moltres","","GO","0"
"go:0146:standard:shiny","146","Moltres","","GO","1"
"go:0147:standard:normal","147","Dratini","","GO","0"
"go:0147:standard:shiny","147","Dratini","","GO","1"
"go:0148:standard:normal","148","Dragonair","","GO","0"
"go:0148:standard:shiny","148","Dragonair","","GO","1"
"go:0149:standard:normal","149","Dragonite","","GO","0"
"go:0149:standard:shiny","149","Dragonite","","GO","1"
"go:0150:standard:normal","150","Mewtwo","","GO","0"
"go:0150:standard:shiny","150","Mewtwo","","GO","1"
"go:0151:standard:normal","151","Mew","","GO","0"
"go:0151:standard:shiny","151","Mew","","GO","1"
"go:0152:standard:normal","152","Chikorita","","GO","0"
"go:0152:standard:shiny","152","Chikorita","","GO","1"
"go:0153:standard:normal","153","Bayleef","","GO","0"
"go:0153:standard:shiny","153","Bayleef","","GO","1"
"go:0154:standard:normal","154","Meganium","","GO","0"
"go:0154:standard:shiny","154","Meganium","","GO","1"
"go:0155:standard:normal","155","Cyndaquil","","GO","0"
"go:0155:standard:shiny","155","Cyndaquil","","GO","1"
"go:0156:standard:normal","156","Quilava","","GO","0"
"go:0156:standard:shiny","156","Quilava","","GO","1"
"go:0157:standard:normal","157","Typhlosion","","GO","0"
"go:0157:standard:shiny","157","Typhlosion","","GO","1"
"go:0158:standard:normal","158","Totodile","","GO","0"
"go:0158:standard:shiny","158","Totodile","","GO","1"
"go:0159:standard:normal","159","Croconaw","","GO","0"
"go:0159:standard:shiny","159","Croconaw","","GO","1"
"go:0160:standard:normal","160","Feraligatr","","GO","0"
"go:0160:standard:shiny","160","Feraligatr","","GO","1"
"go:0161:standard:normal","161","Sentret","","GO","0"
"go:0161:standard:shiny","161","Sentret","","GO","1"
"go:0162:standard:normal","162","Furret","","GO","0"
"go:0162:standard:shiny","162","Furret","","GO","1"
"go:0163:standard:normal","163","Hoothoot","","GO","0"
"go:0163:standard:shiny","163","Hoothoot","","GO","1"
"go:0164:standard:normal","164","Noctowl","","GO","0"
"go:0164:standard:shiny","164","Noctowl","","GO","1"
"go:0165:standard:normal","165","Ledyba","","GO","0"
"go:0165:standard:shiny","165","Ledyba","","GO","1"
"go:0166:standard:normal","166","Ledian","","GO","0"
"go:0166:standard:shiny","166","Ledian","","GO","1"
"go:0167:standard:normal","167","Spinarak","","GO","0"
"go:0167:standard:shiny","167","Spinarak","","GO","1"
"go:0168:standard:normal","168","Ariados","","GO","0"
"go:0168:standard:shiny","168","Ariados","","GO","1"
"go:0169:standard:normal","169","Crobat","","GO","0"
"go:0169:standard:shiny","169","Crobat","","GO","1"
"go:0170:standard:normal","170","Chinchou","","GO","0"
"go:0170:standard:shiny","170","Chinchou","","GO","1"
"go:0171:standard:normal","171","Lanturn","","GO","0"
"go:0171:standard:shiny","171","Lanturn","","GO","1"
"go:0172:standard:normal","172","Pichu","","GO","0"
"go:0172:standard:shiny","172","Pichu","","GO","1"
"go:0173:standard:normal","173","Cleffa","","GO","0"
"go:0173:standard:shiny","173","Cleffa","","GO","1"
"go:0174:standard:normal","174","Igglybuff","","GO","0"
"go:0174:standard:shiny","174","Igglybuff","","GO","1"
"go:0175:standard:normal","175","Togepi","","GO","0"
"go:0175:standard:shiny","175","Togepi","","GO","1"
"go:0176:standard:normal","176","Togetic","","GO","0"
"go:0176:standard:shiny","176","Togetic","","GO","1"
"go:0177:standard:normal","177","Natu","","GO","0"
"go:0177:standard:shiny","177","Natu","","GO","1"
"go:0178:standard:normal","178","Xatu","","GO","0"
"go:0178:standard:shiny","178","Xatu","","GO","1"
"go:0179:standard:normal","179","Mareep","","GO","0"
"go:0179:standard:shiny","179","Mareep","","GO","1"
"go:0180:standard:normal","180","Flaaffy","","GO","0"
"go:0180:standard:shiny","180","Flaaffy","","GO","1"
"go:0181:standard:normal","181","Ampharos","","GO","0"
"go:0181:standard:shiny","181","Ampharos","","GO","1"
"go:0182:standard:normal","182","Bellossom","","GO","0"
"go:0182:standard:shiny","182","Bellossom","","GO","1"
"go:0183:standard:normal","183","Marill","","GO","0"
"go:0183:standard:shiny","183","Marill","","GO","1"
"go:0184:standard:normal","184","Azumarill","","GO","0"
"go:0184:standard:shiny","184","Azumarill","","GO","1"
"go:0185:standard:normal","185","Sudowoodo","","GO","0"
"go:0185:standard:shiny","185","Sudowoodo","","GO","1"
"go:0186:standard:normal","186","Politoed","","GO","0"
"go:0186:standard:shiny","186","Politoed","","GO","1"
"go:0187:standard:normal","187","Hoppip","","GO","0"
"go:0187:standard:shiny","187","Hoppip","","GO","1"
"go:0188:standard:normal","188","Skiploom","","GO","0"
"go:0188:standard:shiny","188","Skiploom","","GO","1"
"go:0189:standard:normal","189","Jumpluff","","GO","0"
"go:0189:standard:shiny","189","Jumpluff","","GO","1"
"go:0190:standard:normal","190","Aipom","","GO","0"
"go:0190:standard:shiny","190","Aipom","","GO","1"
"go:0191:standard:normal","191","Sunkern","","GO","0"
"go:0191:standard:shiny","191","Sunkern","","GO","1"
"go:0192:standard:normal","192","Sunflora","","GO","0"
"go:0192:standard:shiny","192","Sunflora","","GO","1"
"go:0193:standard:normal","193","Yanma","","GO","0"
"go:0193:standard:shiny","193","Yanma","","GO","1"
"go:0194:standard:normal","194","Wooper","","GO","0"
"go:0194:standard:shiny","194","Wooper","","GO","1"
"go:0195:standard:normal","195","Quagsire","","GO","0"
"go:0195:standard:shiny","195","Quagsire","","GO","1"
"go:0196:standard:normal","196","Espeon","","GO","0"
"go:0196:standard:shiny","196","Espeon","","GO","1"
"go:0197:standard:normal","197","Umbreon","","GO","0"
"go:0197:standard:shiny","197","Umbreon","","GO","1"
"go:0198:standard:normal","198","Murkrow","","GO","0"
"go:0198:standard:shiny","198","Murkrow","","GO","1"
"go:0199:standard:normal","199","Slowking","","GO","0"
"go:0199:standard:shiny","199","Slowking","","GO","1"
"go:0200:standard:normal","200","Misdreavus","","GO","0"
"go:0200:standard:shiny","200","Misdreavus","","GO","1"
"go:0201:standard:normal","201","Unown","","GO","0"
"go:0201:standard:shiny","201","Unown","","GO","1"
"go:0202:standard:normal","202","Wobbuffet","","GO","0"
"go:0202:standard:shiny","202","Wobbuffet","","GO","1"
"go:0203:standard:normal","203","Girafarig","","GO","0"
"go:0203:standard:shiny","203","Girafarig","","GO","1"
"go:0204:standard:normal","204","Pineco","","GO","0"
"go:0204:standard:shiny","204","Pineco","","GO","1"
"go:0205:standard:normal","205","Forretress","","GO","0"
"go:0205:standard:shiny","205","Forretress","","GO","1"
"go:0206:standard:normal","206","Dunsparce","","GO","0"
"go:0206:standard:shiny","206","Dunsparce","","GO","1"
"go:0207:standard:normal","207","Gligar","","GO","0"
"go:0207:standard:shiny","207","Gligar","","GO","1"
"go:0208:standard:normal","208","Steelix","","GO","0"
"go:0208:standard:shiny","208","Steelix","","GO","1"
"go:0209:standard:normal","209","Snubbull","","GO","0"
"go:0209:standard:shiny","209","Snubbull","","GO","1"
"go:0210:standard:normal","210","Granbull","","GO","0"
"go:0210:standard:shiny","210","Granbull","","GO","1"
"go:0211:standard:normal","211","Qwilfish","","GO","0"
"go:0211:standard:shiny","211","Qwilfish","","GO","1"
"go:0212:standard:normal","212","Scizor","","GO","0"
"go:0212:standard:shiny","212","Scizor","","GO","1"
"go:0213:standard:normal","213","Shuckle","","GO","0"
"go:0213:standard:shiny","213","Shuckle","","GO","1"
"go:0214:standard:normal","214","Heracross","","GO","0"
"go:0214:standard:shiny","214","Heracross","","GO","1"
"go:0215:standard:normal","215","Sneasel","","GO","0"
"go:0215:standard:shiny","215","Sneasel","","GO","1"
"go:0216:standard:normal","216","Teddiursa","","GO","0"
"go:0216:standard:shiny","216","Teddiursa","","GO","1"
"go:0217:standard:normal","217","Ursaring","","GO","0"
"go:0217:standard:shiny","217","Ursaring","","GO","1"
"go:0218:standard:normal","218","Slugma","","GO","0"
"go:0218:standard:shiny","218","Slugma","","GO","1"
"go:0219:standard:normal","219","Magcargo","","GO","0"
"go:0219:standard:shiny","219","Magcargo","","GO","1"
"go:0220:standard:normal","220","Swinub","","GO","0"
"go:0220:standard:shiny","220","Swinub","","GO","1"
"go:0221:standard:normal","221","Piloswine","","GO","0"
"go:0221:standard:shiny","221","Piloswine","","GO","1"
"go:0222:standard:normal","222","Corsola","","GO","0"
"go:0222:standard:shiny","222","Corsola","","GO","1"
"go:0223:standard:normal","223","Remoraid","","GO","0"
"go:0223:standard:shiny","223","Remoraid","","GO","1"
"go:0224:standard:normal","224","Octillery","","GO","0"
"go:0224:standard:shiny","224","Octillery","","GO","1"
"go:0225:standard:normal","225","Delibird","","GO","0"
"go:0225:standard:shiny","225","Delibird","","GO","1"
"go:0226:standard:normal","226","Mantine","","GO","0"
"go:0226:standard:shiny","226","Mantine","","GO","1"
"go:0227:standard:normal","227","Skarmory","","GO","0"
"go:0227:standard:shiny","227","Skarmory","","GO","1"
